,model,layer,accuracy,experiment
5720,cornet_z,AdaptiveAvgPool2d-1,1,rect
5721,cornet_z,AdaptiveAvgPool2d-1,1,rect
5722,cornet_z,AdaptiveAvgPool2d-1,1,rect
5723,cornet_z,AdaptiveAvgPool2d-1,1,rect
5724,cornet_z,AdaptiveAvgPool2d-1,1,rect
5725,cornet_z,AdaptiveAvgPool2d-1,1,rect
5726,cornet_z,AdaptiveAvgPool2d-1,1,rect
5727,cornet_z,AdaptiveAvgPool2d-1,1,rect
5728,cornet_z,AdaptiveAvgPool2d-1,1,rect
5729,cornet_z,AdaptiveAvgPool2d-1,1,rect
5730,cornet_z,AdaptiveAvgPool2d-1,1,rect
5731,cornet_z,AdaptiveAvgPool2d-1,1,rect
5732,cornet_z,AdaptiveAvgPool2d-1,1,rect
5733,cornet_z,AdaptiveAvgPool2d-1,1,rect
5734,cornet_z,AdaptiveAvgPool2d-1,1,rect
5735,cornet_z,AdaptiveAvgPool2d-1,1,rect
5736,cornet_z,AdaptiveAvgPool2d-1,1,rect
5737,cornet_z,AdaptiveAvgPool2d-1,1,rect
5738,cornet_z,AdaptiveAvgPool2d-1,1,rect
5739,cornet_z,AdaptiveAvgPool2d-1,1,rect
5740,cornet_z,AdaptiveAvgPool2d-1,1,rect
5741,cornet_z,AdaptiveAvgPool2d-1,1,rect
5742,cornet_z,AdaptiveAvgPool2d-1,0,rect
5743,cornet_z,AdaptiveAvgPool2d-1,1,rect
5744,cornet_z,AdaptiveAvgPool2d-1,1,rect
5745,cornet_z,AdaptiveAvgPool2d-1,0,rect
5746,cornet_z,AdaptiveAvgPool2d-1,0,rect
5747,cornet_z,AdaptiveAvgPool2d-1,1,rect
5748,cornet_z,AdaptiveAvgPool2d-1,0,rect
5749,cornet_z,AdaptiveAvgPool2d-1,1,rect
5750,cornet_z,AdaptiveAvgPool2d-1,1,rect
5751,cornet_z,AdaptiveAvgPool2d-1,0,rect
5752,cornet_z,AdaptiveAvgPool2d-1,1,rect
5753,cornet_z,AdaptiveAvgPool2d-1,1,rect
5754,cornet_z,AdaptiveAvgPool2d-1,1,rect
5755,cornet_z,AdaptiveAvgPool2d-1,0,rect
5756,cornet_z,AdaptiveAvgPool2d-1,0,rect
5757,cornet_z,AdaptiveAvgPool2d-1,1,rect
5758,cornet_z,AdaptiveAvgPool2d-1,0,rect
5759,cornet_z,AdaptiveAvgPool2d-1,1,rect
5760,cornet_s,ReLU-1,1,rect
5761,cornet_s,ReLU-1,0,rect
5762,cornet_s,ReLU-1,0,rect
5763,cornet_s,ReLU-1,0,rect
5764,cornet_s,ReLU-1,0,rect
5765,cornet_s,ReLU-1,0,rect
5766,cornet_s,ReLU-1,0,rect
5767,cornet_s,ReLU-1,0,rect
5768,cornet_s,ReLU-1,0,rect
5769,cornet_s,ReLU-1,0,rect
5770,cornet_s,ReLU-1,1,rect
5771,cornet_s,ReLU-1,0,rect
5772,cornet_s,ReLU-1,1,rect
5773,cornet_s,ReLU-1,0,rect
5774,cornet_s,ReLU-1,0,rect
5775,cornet_s,ReLU-1,1,rect
5776,cornet_s,ReLU-1,1,rect
5777,cornet_s,ReLU-1,0,rect
5778,cornet_s,ReLU-1,0,rect
5779,cornet_s,ReLU-1,0,rect
5780,cornet_s,ReLU-1,1,rect
5781,cornet_s,ReLU-1,1,rect
5782,cornet_s,ReLU-1,1,rect
5783,cornet_s,ReLU-1,1,rect
5784,cornet_s,ReLU-1,1,rect
5785,cornet_s,ReLU-1,1,rect
5786,cornet_s,ReLU-1,1,rect
5787,cornet_s,ReLU-1,1,rect
5788,cornet_s,ReLU-1,1,rect
5789,cornet_s,ReLU-1,1,rect
5790,cornet_s,ReLU-1,1,rect
5791,cornet_s,ReLU-1,1,rect
5792,cornet_s,ReLU-1,1,rect
5793,cornet_s,ReLU-1,1,rect
5794,cornet_s,ReLU-1,1,rect
5795,cornet_s,ReLU-1,1,rect
5796,cornet_s,ReLU-1,1,rect
5797,cornet_s,ReLU-1,1,rect
5798,cornet_s,ReLU-1,1,rect
5799,cornet_s,ReLU-1,1,rect
5800,cornet_s,ReLU-1,1,rect
5801,cornet_s,ReLU-1,1,rect
5802,cornet_s,ReLU-1,1,rect
5803,cornet_s,ReLU-1,1,rect
5804,cornet_s,ReLU-1,1,rect
5805,cornet_s,ReLU-1,1,rect
5806,cornet_s,ReLU-1,1,rect
5807,cornet_s,ReLU-1,1,rect
5808,cornet_s,ReLU-1,1,rect
5809,cornet_s,ReLU-1,1,rect
5810,cornet_s,ReLU-1,1,rect
5811,cornet_s,ReLU-1,1,rect
5812,cornet_s,ReLU-1,1,rect
5813,cornet_s,ReLU-1,1,rect
5814,cornet_s,ReLU-1,1,rect
5815,cornet_s,ReLU-1,1,rect
5816,cornet_s,ReLU-1,1,rect
5817,cornet_s,ReLU-1,1,rect
5818,cornet_s,ReLU-1,1,rect
5819,cornet_s,ReLU-1,1,rect
5820,cornet_s,ReLU-1,0,rect
5821,cornet_s,ReLU-1,0,rect
5822,cornet_s,ReLU-1,0,rect
5823,cornet_s,ReLU-1,0,rect
5824,cornet_s,ReLU-1,0,rect
5825,cornet_s,ReLU-1,0,rect
5826,cornet_s,ReLU-1,1,rect
5827,cornet_s,ReLU-1,1,rect
5828,cornet_s,ReLU-1,1,rect
5829,cornet_s,ReLU-1,0,rect
5830,cornet_s,ReLU-1,1,rect
5831,cornet_s,ReLU-1,1,rect
5832,cornet_s,ReLU-1,1,rect
5833,cornet_s,ReLU-1,1,rect
5834,cornet_s,ReLU-1,0,rect
5835,cornet_s,ReLU-1,1,rect
5836,cornet_s,ReLU-1,0,rect
5837,cornet_s,ReLU-1,1,rect
5838,cornet_s,ReLU-1,0,rect
5839,cornet_s,ReLU-1,1,rect
5840,cornet_s,ReLU-1,1,rect
5841,cornet_s,ReLU-1,1,rect
5842,cornet_s,ReLU-1,1,rect
5843,cornet_s,ReLU-1,1,rect
5844,cornet_s,ReLU-1,1,rect
5845,cornet_s,ReLU-1,1,rect
5846,cornet_s,ReLU-1,1,rect
5847,cornet_s,ReLU-1,1,rect
5848,cornet_s,ReLU-1,0,rect
5849,cornet_s,ReLU-1,1,rect
5850,cornet_s,ReLU-1,1,rect
5851,cornet_s,ReLU-1,1,rect
5852,cornet_s,ReLU-1,1,rect
5853,cornet_s,ReLU-1,1,rect
5854,cornet_s,ReLU-1,1,rect
5855,cornet_s,ReLU-1,1,rect
5856,cornet_s,ReLU-1,0,rect
5857,cornet_s,ReLU-1,1,rect
5858,cornet_s,ReLU-1,1,rect
5859,cornet_s,ReLU-1,1,rect
5860,cornet_s,ReLU-1,0,rect
5861,cornet_s,ReLU-1,1,rect
5862,cornet_s,ReLU-1,1,rect
5863,cornet_s,ReLU-1,0,rect
5864,cornet_s,ReLU-1,1,rect
5865,cornet_s,ReLU-1,0,rect
5866,cornet_s,ReLU-1,0,rect
5867,cornet_s,ReLU-1,1,rect
5868,cornet_s,ReLU-1,0,rect
5869,cornet_s,ReLU-1,1,rect
5870,cornet_s,ReLU-1,1,rect
5871,cornet_s,ReLU-1,0,rect
5872,cornet_s,ReLU-1,1,rect
5873,cornet_s,ReLU-1,0,rect
5874,cornet_s,ReLU-1,0,rect
5875,cornet_s,ReLU-1,1,rect
5876,cornet_s,ReLU-1,0,rect
5877,cornet_s,ReLU-1,0,rect
5878,cornet_s,ReLU-1,1,rect
5879,cornet_s,ReLU-1,1,rect
5880,cornet_s,ReLU-2,0,rect
5881,cornet_s,ReLU-2,0,rect
5882,cornet_s,ReLU-2,0,rect
5883,cornet_s,ReLU-2,1,rect
5884,cornet_s,ReLU-2,0,rect
5885,cornet_s,ReLU-2,0,rect
5886,cornet_s,ReLU-2,0,rect
5887,cornet_s,ReLU-2,1,rect
5888,cornet_s,ReLU-2,1,rect
5889,cornet_s,ReLU-2,0,rect
5890,cornet_s,ReLU-2,1,rect
5891,cornet_s,ReLU-2,0,rect
5892,cornet_s,ReLU-2,1,rect
5893,cornet_s,ReLU-2,0,rect
5894,cornet_s,ReLU-2,0,rect
5895,cornet_s,ReLU-2,0,rect
5896,cornet_s,ReLU-2,1,rect
5897,cornet_s,ReLU-2,1,rect
5898,cornet_s,ReLU-2,1,rect
5899,cornet_s,ReLU-2,1,rect
5900,cornet_s,ReLU-2,1,rect
5901,cornet_s,ReLU-2,1,rect
5902,cornet_s,ReLU-2,1,rect
5903,cornet_s,ReLU-2,1,rect
5904,cornet_s,ReLU-2,1,rect
5905,cornet_s,ReLU-2,1,rect
5906,cornet_s,ReLU-2,1,rect
5907,cornet_s,ReLU-2,1,rect
5908,cornet_s,ReLU-2,1,rect
5909,cornet_s,ReLU-2,1,rect
5910,cornet_s,ReLU-2,1,rect
5911,cornet_s,ReLU-2,1,rect
5912,cornet_s,ReLU-2,1,rect
5913,cornet_s,ReLU-2,1,rect
5914,cornet_s,ReLU-2,1,rect
5915,cornet_s,ReLU-2,1,rect
5916,cornet_s,ReLU-2,1,rect
5917,cornet_s,ReLU-2,1,rect
5918,cornet_s,ReLU-2,1,rect
5919,cornet_s,ReLU-2,1,rect
5920,cornet_s,ReLU-2,1,rect
5921,cornet_s,ReLU-2,1,rect
5922,cornet_s,ReLU-2,1,rect
5923,cornet_s,ReLU-2,1,rect
5924,cornet_s,ReLU-2,1,rect
5925,cornet_s,ReLU-2,1,rect
5926,cornet_s,ReLU-2,1,rect
5927,cornet_s,ReLU-2,1,rect
5928,cornet_s,ReLU-2,1,rect
5929,cornet_s,ReLU-2,1,rect
5930,cornet_s,ReLU-2,1,rect
5931,cornet_s,ReLU-2,1,rect
5932,cornet_s,ReLU-2,1,rect
5933,cornet_s,ReLU-2,1,rect
5934,cornet_s,ReLU-2,1,rect
5935,cornet_s,ReLU-2,1,rect
5936,cornet_s,ReLU-2,1,rect
5937,cornet_s,ReLU-2,1,rect
5938,cornet_s,ReLU-2,1,rect
5939,cornet_s,ReLU-2,1,rect
5940,cornet_s,ReLU-2,1,rect
5941,cornet_s,ReLU-2,1,rect
5942,cornet_s,ReLU-2,1,rect
5943,cornet_s,ReLU-2,0,rect
5944,cornet_s,ReLU-2,0,rect
5945,cornet_s,ReLU-2,0,rect
5946,cornet_s,ReLU-2,1,rect
5947,cornet_s,ReLU-2,0,rect
5948,cornet_s,ReLU-2,0,rect
5949,cornet_s,ReLU-2,0,rect
5950,cornet_s,ReLU-2,1,rect
5951,cornet_s,ReLU-2,1,rect
5952,cornet_s,ReLU-2,1,rect
5953,cornet_s,ReLU-2,0,rect
5954,cornet_s,ReLU-2,1,rect
5955,cornet_s,ReLU-2,0,rect
5956,cornet_s,ReLU-2,1,rect
5957,cornet_s,ReLU-2,1,rect
5958,cornet_s,ReLU-2,0,rect
5959,cornet_s,ReLU-2,0,rect
5960,cornet_s,ReLU-2,0,rect
5961,cornet_s,ReLU-2,1,rect
5962,cornet_s,ReLU-2,1,rect
5963,cornet_s,ReLU-2,1,rect
5964,cornet_s,ReLU-2,1,rect
5965,cornet_s,ReLU-2,1,rect
5966,cornet_s,ReLU-2,1,rect
5967,cornet_s,ReLU-2,1,rect
5968,cornet_s,ReLU-2,0,rect
5969,cornet_s,ReLU-2,1,rect
5970,cornet_s,ReLU-2,1,rect
5971,cornet_s,ReLU-2,1,rect
5972,cornet_s,ReLU-2,1,rect
5973,cornet_s,ReLU-2,1,rect
5974,cornet_s,ReLU-2,1,rect
5975,cornet_s,ReLU-2,1,rect
5976,cornet_s,ReLU-2,1,rect
5977,cornet_s,ReLU-2,1,rect
5978,cornet_s,ReLU-2,1,rect
5979,cornet_s,ReLU-2,1,rect
5980,cornet_s,ReLU-2,1,rect
5981,cornet_s,ReLU-2,0,rect
5982,cornet_s,ReLU-2,0,rect
5983,cornet_s,ReLU-2,1,rect
5984,cornet_s,ReLU-2,1,rect
5985,cornet_s,ReLU-2,0,rect
5986,cornet_s,ReLU-2,0,rect
5987,cornet_s,ReLU-2,0,rect
5988,cornet_s,ReLU-2,0,rect
5989,cornet_s,ReLU-2,0,rect
5990,cornet_s,ReLU-2,1,rect
5991,cornet_s,ReLU-2,0,rect
5992,cornet_s,ReLU-2,0,rect
5993,cornet_s,ReLU-2,0,rect
5994,cornet_s,ReLU-2,0,rect
5995,cornet_s,ReLU-2,0,rect
5996,cornet_s,ReLU-2,0,rect
5997,cornet_s,ReLU-2,0,rect
5998,cornet_s,ReLU-2,1,rect
5999,cornet_s,ReLU-2,1,rect
6000,cornet_s,ReLU-3,1,rect
6001,cornet_s,ReLU-3,0,rect
6002,cornet_s,ReLU-3,0,rect
6003,cornet_s,ReLU-3,0,rect
6004,cornet_s,ReLU-3,0,rect
6005,cornet_s,ReLU-3,0,rect
6006,cornet_s,ReLU-3,0,rect
6007,cornet_s,ReLU-3,0,rect
6008,cornet_s,ReLU-3,0,rect
6009,cornet_s,ReLU-3,0,rect
6010,cornet_s,ReLU-3,0,rect
6011,cornet_s,ReLU-3,0,rect
6012,cornet_s,ReLU-3,0,rect
6013,cornet_s,ReLU-3,0,rect
6014,cornet_s,ReLU-3,0,rect
6015,cornet_s,ReLU-3,0,rect
6016,cornet_s,ReLU-3,0,rect
6017,cornet_s,ReLU-3,0,rect
6018,cornet_s,ReLU-3,0,rect
6019,cornet_s,ReLU-3,0,rect
6020,cornet_s,ReLU-3,1,rect
6021,cornet_s,ReLU-3,1,rect
6022,cornet_s,ReLU-3,1,rect
6023,cornet_s,ReLU-3,1,rect
6024,cornet_s,ReLU-3,1,rect
6025,cornet_s,ReLU-3,1,rect
6026,cornet_s,ReLU-3,0,rect
6027,cornet_s,ReLU-3,1,rect
6028,cornet_s,ReLU-3,1,rect
6029,cornet_s,ReLU-3,1,rect
6030,cornet_s,ReLU-3,1,rect
6031,cornet_s,ReLU-3,0,rect
6032,cornet_s,ReLU-3,1,rect
6033,cornet_s,ReLU-3,1,rect
6034,cornet_s,ReLU-3,1,rect
6035,cornet_s,ReLU-3,1,rect
6036,cornet_s,ReLU-3,1,rect
6037,cornet_s,ReLU-3,1,rect
6038,cornet_s,ReLU-3,1,rect
6039,cornet_s,ReLU-3,1,rect
6040,cornet_s,ReLU-3,1,rect
6041,cornet_s,ReLU-3,1,rect
6042,cornet_s,ReLU-3,1,rect
6043,cornet_s,ReLU-3,1,rect
6044,cornet_s,ReLU-3,1,rect
6045,cornet_s,ReLU-3,1,rect
6046,cornet_s,ReLU-3,1,rect
6047,cornet_s,ReLU-3,1,rect
6048,cornet_s,ReLU-3,1,rect
6049,cornet_s,ReLU-3,1,rect
6050,cornet_s,ReLU-3,1,rect
6051,cornet_s,ReLU-3,1,rect
6052,cornet_s,ReLU-3,1,rect
6053,cornet_s,ReLU-3,1,rect
6054,cornet_s,ReLU-3,1,rect
6055,cornet_s,ReLU-3,1,rect
6056,cornet_s,ReLU-3,1,rect
6057,cornet_s,ReLU-3,1,rect
6058,cornet_s,ReLU-3,1,rect
6059,cornet_s,ReLU-3,1,rect
6060,cornet_s,ReLU-3,0,rect
6061,cornet_s,ReLU-3,0,rect
6062,cornet_s,ReLU-3,1,rect
6063,cornet_s,ReLU-3,0,rect
6064,cornet_s,ReLU-3,0,rect
6065,cornet_s,ReLU-3,0,rect
6066,cornet_s,ReLU-3,0,rect
6067,cornet_s,ReLU-3,0,rect
6068,cornet_s,ReLU-3,0,rect
6069,cornet_s,ReLU-3,1,rect
6070,cornet_s,ReLU-3,1,rect
6071,cornet_s,ReLU-3,1,rect
6072,cornet_s,ReLU-3,0,rect
6073,cornet_s,ReLU-3,1,rect
6074,cornet_s,ReLU-3,0,rect
6075,cornet_s,ReLU-3,0,rect
6076,cornet_s,ReLU-3,0,rect
6077,cornet_s,ReLU-3,0,rect
6078,cornet_s,ReLU-3,0,rect
6079,cornet_s,ReLU-3,1,rect
6080,cornet_s,ReLU-3,1,rect
6081,cornet_s,ReLU-3,1,rect
6082,cornet_s,ReLU-3,1,rect
6083,cornet_s,ReLU-3,1,rect
6084,cornet_s,ReLU-3,1,rect
6085,cornet_s,ReLU-3,1,rect
6086,cornet_s,ReLU-3,1,rect
6087,cornet_s,ReLU-3,1,rect
6088,cornet_s,ReLU-3,1,rect
6089,cornet_s,ReLU-3,1,rect
6090,cornet_s,ReLU-3,1,rect
6091,cornet_s,ReLU-3,1,rect
6092,cornet_s,ReLU-3,0,rect
6093,cornet_s,ReLU-3,1,rect
6094,cornet_s,ReLU-3,0,rect
6095,cornet_s,ReLU-3,1,rect
6096,cornet_s,ReLU-3,1,rect
6097,cornet_s,ReLU-3,1,rect
6098,cornet_s,ReLU-3,1,rect
6099,cornet_s,ReLU-3,1,rect
6100,cornet_s,ReLU-3,0,rect
6101,cornet_s,ReLU-3,1,rect
6102,cornet_s,ReLU-3,0,rect
6103,cornet_s,ReLU-3,0,rect
6104,cornet_s,ReLU-3,0,rect
6105,cornet_s,ReLU-3,0,rect
6106,cornet_s,ReLU-3,1,rect
6107,cornet_s,ReLU-3,1,rect
6108,cornet_s,ReLU-3,0,rect
6109,cornet_s,ReLU-3,1,rect
6110,cornet_s,ReLU-3,0,rect
6111,cornet_s,ReLU-3,1,rect
6112,cornet_s,ReLU-3,0,rect
6113,cornet_s,ReLU-3,0,rect
6114,cornet_s,ReLU-3,0,rect
6115,cornet_s,ReLU-3,1,rect
6116,cornet_s,ReLU-3,0,rect
6117,cornet_s,ReLU-3,0,rect
6118,cornet_s,ReLU-3,0,rect
6119,cornet_s,ReLU-3,0,rect
6120,cornet_s,ReLU-4,0,rect
6121,cornet_s,ReLU-4,0,rect
6122,cornet_s,ReLU-4,0,rect
6123,cornet_s,ReLU-4,1,rect
6124,cornet_s,ReLU-4,0,rect
6125,cornet_s,ReLU-4,0,rect
6126,cornet_s,ReLU-4,0,rect
6127,cornet_s,ReLU-4,0,rect
6128,cornet_s,ReLU-4,0,rect
6129,cornet_s,ReLU-4,1,rect
6130,cornet_s,ReLU-4,1,rect
6131,cornet_s,ReLU-4,1,rect
6132,cornet_s,ReLU-4,1,rect
6133,cornet_s,ReLU-4,0,rect
6134,cornet_s,ReLU-4,0,rect
6135,cornet_s,ReLU-4,0,rect
6136,cornet_s,ReLU-4,0,rect
6137,cornet_s,ReLU-4,1,rect
6138,cornet_s,ReLU-4,1,rect
6139,cornet_s,ReLU-4,0,rect
6140,cornet_s,ReLU-4,1,rect
6141,cornet_s,ReLU-4,1,rect
6142,cornet_s,ReLU-4,0,rect
6143,cornet_s,ReLU-4,1,rect
6144,cornet_s,ReLU-4,1,rect
6145,cornet_s,ReLU-4,1,rect
6146,cornet_s,ReLU-4,1,rect
6147,cornet_s,ReLU-4,1,rect
6148,cornet_s,ReLU-4,1,rect
6149,cornet_s,ReLU-4,1,rect
6150,cornet_s,ReLU-4,1,rect
6151,cornet_s,ReLU-4,1,rect
6152,cornet_s,ReLU-4,1,rect
6153,cornet_s,ReLU-4,1,rect
6154,cornet_s,ReLU-4,1,rect
6155,cornet_s,ReLU-4,1,rect
6156,cornet_s,ReLU-4,1,rect
6157,cornet_s,ReLU-4,1,rect
6158,cornet_s,ReLU-4,1,rect
6159,cornet_s,ReLU-4,1,rect
6160,cornet_s,ReLU-4,1,rect
6161,cornet_s,ReLU-4,1,rect
6162,cornet_s,ReLU-4,1,rect
6163,cornet_s,ReLU-4,1,rect
6164,cornet_s,ReLU-4,1,rect
6165,cornet_s,ReLU-4,1,rect
6166,cornet_s,ReLU-4,1,rect
6167,cornet_s,ReLU-4,1,rect
6168,cornet_s,ReLU-4,1,rect
6169,cornet_s,ReLU-4,1,rect
6170,cornet_s,ReLU-4,1,rect
6171,cornet_s,ReLU-4,1,rect
6172,cornet_s,ReLU-4,1,rect
6173,cornet_s,ReLU-4,1,rect
6174,cornet_s,ReLU-4,1,rect
6175,cornet_s,ReLU-4,1,rect
6176,cornet_s,ReLU-4,1,rect
6177,cornet_s,ReLU-4,1,rect
6178,cornet_s,ReLU-4,1,rect
6179,cornet_s,ReLU-4,1,rect
6180,cornet_s,ReLU-4,0,rect
6181,cornet_s,ReLU-4,1,rect
6182,cornet_s,ReLU-4,0,rect
6183,cornet_s,ReLU-4,1,rect
6184,cornet_s,ReLU-4,0,rect
6185,cornet_s,ReLU-4,1,rect
6186,cornet_s,ReLU-4,1,rect
6187,cornet_s,ReLU-4,0,rect
6188,cornet_s,ReLU-4,1,rect
6189,cornet_s,ReLU-4,0,rect
6190,cornet_s,ReLU-4,1,rect
6191,cornet_s,ReLU-4,1,rect
6192,cornet_s,ReLU-4,0,rect
6193,cornet_s,ReLU-4,1,rect
6194,cornet_s,ReLU-4,0,rect
6195,cornet_s,ReLU-4,1,rect
6196,cornet_s,ReLU-4,1,rect
6197,cornet_s,ReLU-4,0,rect
6198,cornet_s,ReLU-4,1,rect
6199,cornet_s,ReLU-4,0,rect
6200,cornet_s,ReLU-4,1,rect
6201,cornet_s,ReLU-4,1,rect
6202,cornet_s,ReLU-4,0,rect
6203,cornet_s,ReLU-4,1,rect
6204,cornet_s,ReLU-4,1,rect
6205,cornet_s,ReLU-4,0,rect
6206,cornet_s,ReLU-4,1,rect
6207,cornet_s,ReLU-4,1,rect
6208,cornet_s,ReLU-4,0,rect
6209,cornet_s,ReLU-4,1,rect
6210,cornet_s,ReLU-4,1,rect
6211,cornet_s,ReLU-4,0,rect
6212,cornet_s,ReLU-4,0,rect
6213,cornet_s,ReLU-4,1,rect
6214,cornet_s,ReLU-4,1,rect
6215,cornet_s,ReLU-4,1,rect
6216,cornet_s,ReLU-4,1,rect
6217,cornet_s,ReLU-4,1,rect
6218,cornet_s,ReLU-4,1,rect
6219,cornet_s,ReLU-4,1,rect
6220,cornet_s,ReLU-4,0,rect
6221,cornet_s,ReLU-4,1,rect
6222,cornet_s,ReLU-4,0,rect
6223,cornet_s,ReLU-4,0,rect
6224,cornet_s,ReLU-4,0,rect
6225,cornet_s,ReLU-4,1,rect
6226,cornet_s,ReLU-4,1,rect
6227,cornet_s,ReLU-4,0,rect
6228,cornet_s,ReLU-4,0,rect
6229,cornet_s,ReLU-4,0,rect
6230,cornet_s,ReLU-4,1,rect
6231,cornet_s,ReLU-4,0,rect
6232,cornet_s,ReLU-4,0,rect
6233,cornet_s,ReLU-4,0,rect
6234,cornet_s,ReLU-4,0,rect
6235,cornet_s,ReLU-4,0,rect
6236,cornet_s,ReLU-4,0,rect
6237,cornet_s,ReLU-4,1,rect
6238,cornet_s,ReLU-4,1,rect
6239,cornet_s,ReLU-4,0,rect
6240,cornet_s,ReLU-5,1,rect
6241,cornet_s,ReLU-5,0,rect
6242,cornet_s,ReLU-5,0,rect
6243,cornet_s,ReLU-5,0,rect
6244,cornet_s,ReLU-5,1,rect
6245,cornet_s,ReLU-5,0,rect
6246,cornet_s,ReLU-5,1,rect
6247,cornet_s,ReLU-5,0,rect
6248,cornet_s,ReLU-5,1,rect
6249,cornet_s,ReLU-5,1,rect
6250,cornet_s,ReLU-5,1,rect
6251,cornet_s,ReLU-5,0,rect
6252,cornet_s,ReLU-5,0,rect
6253,cornet_s,ReLU-5,0,rect
6254,cornet_s,ReLU-5,0,rect
6255,cornet_s,ReLU-5,0,rect
6256,cornet_s,ReLU-5,0,rect
6257,cornet_s,ReLU-5,1,rect
6258,cornet_s,ReLU-5,0,rect
6259,cornet_s,ReLU-5,0,rect
6260,cornet_s,ReLU-5,1,rect
6261,cornet_s,ReLU-5,1,rect
6262,cornet_s,ReLU-5,1,rect
6263,cornet_s,ReLU-5,1,rect
6264,cornet_s,ReLU-5,1,rect
6265,cornet_s,ReLU-5,1,rect
6266,cornet_s,ReLU-5,1,rect
6267,cornet_s,ReLU-5,1,rect
6268,cornet_s,ReLU-5,1,rect
6269,cornet_s,ReLU-5,1,rect
6270,cornet_s,ReLU-5,1,rect
6271,cornet_s,ReLU-5,1,rect
6272,cornet_s,ReLU-5,1,rect
6273,cornet_s,ReLU-5,1,rect
6274,cornet_s,ReLU-5,1,rect
6275,cornet_s,ReLU-5,1,rect
6276,cornet_s,ReLU-5,1,rect
6277,cornet_s,ReLU-5,1,rect
6278,cornet_s,ReLU-5,0,rect
6279,cornet_s,ReLU-5,1,rect
6280,cornet_s,ReLU-5,1,rect
6281,cornet_s,ReLU-5,1,rect
6282,cornet_s,ReLU-5,1,rect
6283,cornet_s,ReLU-5,1,rect
6284,cornet_s,ReLU-5,1,rect
6285,cornet_s,ReLU-5,1,rect
6286,cornet_s,ReLU-5,1,rect
6287,cornet_s,ReLU-5,1,rect
6288,cornet_s,ReLU-5,1,rect
6289,cornet_s,ReLU-5,1,rect
6290,cornet_s,ReLU-5,1,rect
6291,cornet_s,ReLU-5,1,rect
6292,cornet_s,ReLU-5,1,rect
6293,cornet_s,ReLU-5,1,rect
6294,cornet_s,ReLU-5,1,rect
6295,cornet_s,ReLU-5,1,rect
6296,cornet_s,ReLU-5,1,rect
6297,cornet_s,ReLU-5,1,rect
6298,cornet_s,ReLU-5,1,rect
6299,cornet_s,ReLU-5,1,rect
6300,cornet_s,ReLU-5,1,rect
6301,cornet_s,ReLU-5,0,rect
6302,cornet_s,ReLU-5,0,rect
6303,cornet_s,ReLU-5,0,rect
6304,cornet_s,ReLU-5,1,rect
6305,cornet_s,ReLU-5,0,rect
6306,cornet_s,ReLU-5,1,rect
6307,cornet_s,ReLU-5,1,rect
6308,cornet_s,ReLU-5,1,rect
6309,cornet_s,ReLU-5,1,rect
6310,cornet_s,ReLU-5,0,rect
6311,cornet_s,ReLU-5,1,rect
6312,cornet_s,ReLU-5,0,rect
6313,cornet_s,ReLU-5,1,rect
6314,cornet_s,ReLU-5,1,rect
6315,cornet_s,ReLU-5,0,rect
6316,cornet_s,ReLU-5,0,rect
6317,cornet_s,ReLU-5,0,rect
6318,cornet_s,ReLU-5,1,rect
6319,cornet_s,ReLU-5,1,rect
6320,cornet_s,ReLU-5,1,rect
6321,cornet_s,ReLU-5,1,rect
6322,cornet_s,ReLU-5,1,rect
6323,cornet_s,ReLU-5,1,rect
6324,cornet_s,ReLU-5,1,rect
6325,cornet_s,ReLU-5,1,rect
6326,cornet_s,ReLU-5,1,rect
6327,cornet_s,ReLU-5,1,rect
6328,cornet_s,ReLU-5,1,rect
6329,cornet_s,ReLU-5,1,rect
6330,cornet_s,ReLU-5,1,rect
6331,cornet_s,ReLU-5,1,rect
6332,cornet_s,ReLU-5,1,rect
6333,cornet_s,ReLU-5,1,rect
6334,cornet_s,ReLU-5,1,rect
6335,cornet_s,ReLU-5,1,rect
6336,cornet_s,ReLU-5,1,rect
6337,cornet_s,ReLU-5,1,rect
6338,cornet_s,ReLU-5,1,rect
6339,cornet_s,ReLU-5,1,rect
6340,cornet_s,ReLU-5,1,rect
6341,cornet_s,ReLU-5,1,rect
6342,cornet_s,ReLU-5,0,rect
6343,cornet_s,ReLU-5,0,rect
6344,cornet_s,ReLU-5,1,rect
6345,cornet_s,ReLU-5,1,rect
6346,cornet_s,ReLU-5,0,rect
6347,cornet_s,ReLU-5,0,rect
6348,cornet_s,ReLU-5,1,rect
6349,cornet_s,ReLU-5,0,rect
6350,cornet_s,ReLU-5,1,rect
6351,cornet_s,ReLU-5,0,rect
6352,cornet_s,ReLU-5,0,rect
6353,cornet_s,ReLU-5,0,rect
6354,cornet_s,ReLU-5,1,rect
6355,cornet_s,ReLU-5,0,rect
6356,cornet_s,ReLU-5,0,rect
6357,cornet_s,ReLU-5,0,rect
6358,cornet_s,ReLU-5,0,rect
6359,cornet_s,ReLU-5,0,rect
6360,cornet_s,ReLU-6,0,rect
6361,cornet_s,ReLU-6,1,rect
6362,cornet_s,ReLU-6,1,rect
6363,cornet_s,ReLU-6,0,rect
6364,cornet_s,ReLU-6,1,rect
6365,cornet_s,ReLU-6,0,rect
6366,cornet_s,ReLU-6,1,rect
6367,cornet_s,ReLU-6,0,rect
